0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,-1.600000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000003,0.000000,-0.000000,-0.027910,0.245609,-1.621115,0.000000,0.005630,0.005635,0.005631,0.005634,0.000000
0.000001,0.000004,0.000000,-0.000001,-0.051769,0.282026,-1.637025,0.000000,0.009183,0.009230,0.009197,0.009216,0.000000
0.000003,0.000006,0.000000,-0.000003,-0.073084,0.312858,-1.649834,0.000000,0.011690,0.011847,0.011737,0.011800,0.000000
0.000007,0.000007,0.000000,-0.000007,-0.092551,0.339739,-1.660486,0.000000,0.013539,0.013912,0.013651,0.013800,0.000000
0.000014,0.000007,0.000000,-0.000014,-0.110573,0.363600,-1.669511,0.000000,0.014915,0.015643,0.015134,0.015424,0.000000
0.000023,0.000008,0.000000,-0.000023,-0.127406,0.385026,-1.677246,0.000000,0.015918,0.017175,0.016296,0.016797,0.000000
0.000037,0.000008,0.000000,-0.000037,-0.143227,0.404419,-1.683917,0.000000,0.016603,0.018599,0.017203,0.017999,0.000000
0.000055,0.000009,0.000000,-0.000055,-0.158166,0.422064,-1.689687,0.000000,0.017003,0.019982,0.017898,0.019086,0.000000
0.000079,0.000009,0.000001,-0.000079,-0.172319,0.438175,-1.694676,0.000000,0.017135,0.021375,0.018410,0.020100,0.000000
0.000108,0.000009,0.000001,-0.000108,-0.185761,0.452916,-1.698979,0.000000,0.017008,0.022822,0.018756,0.021074,0.000000
0.000144,0.000010,0.000001,-0.000144,-0.198552,0.466416,-1.702667,0.000000,0.016624,0.024360,0.018950,0.022034,0.000000
0.000186,0.000010,0.000002,-0.000186,-0.210742,0.478779,-1.705801,0.000000,0.015981,0.026022,0.019000,0.023002,0.000000
0.000237,0.000010,0.000002,-0.000237,-0.222369,0.490089,-1.708428,0.000000,0.015075,0.027836,0.018912,0.023998,0.000000
0.000296,0.000010,0.000003,-0.000296,-0.233468,0.500414,-1.710588,0.000000,0.013897,0.029829,0.018688,0.025038,0.000000
0.000363,0.000011,0.000003,-0.000363,-0.244067,0.509813,-1.712313,0.000000,0.012440,0.032028,0.018331,0.026137,0.000000
0.000441,0.000011,0.000004,-0.000441,-0.254189,0.518332,-1.713632,0.000000,0.010694,0.034456,0.017840,0.027310,0.000000
0.000528,0.000011,0.000005,-0.000529,-0.263856,0.526012,-1.714568,0.000000,0.008647,0.037135,0.017214,0.028568,0.000000
0.000627,0.000011,0.000006,-0.000627,-0.273084,0.532888,-1.715141,0.000000,0.006288,0.040089,0.016453,0.029924,0.000000
0.000737,0.000011,0.000007,-0.000737,-0.281888,0.538986,-1.715367,0.000000,0.003605,0.043339,0.015554,0.031390,0.000000
0.000859,0.000011,0.000008,-0.000859,-0.290283,0.544332,-1.715262,0.000000,0.000585,0.046905,0.014515,0.032976,0.000000
0.000994,0.000011,0.000009,-0.000994,-0.298278,0.548944,-1.714837,0.000000,-0.002783,0.050809,0.013333,0.034692,0.000000
0.001142,0.000012,0.000010,-0.001142,-0.305883,0.552840,-1.714102,0.000000,-0.006514,0.055070,0.012006,0.036550,0.000000
0.001305,0.000012,0.000012,-0.001305,-0.313106,0.556032,-1.713067,0.000000,-0.010620,0.059708,0.010529,0.038558,0.000000
0.001481,0.000012,0.000013,-0.001481,-0.319954,0.558530,-1.711737,0.000000,-0.015114,0.064743,0.008901,0.040728,0.000000
0.001673,0.000012,0.000015,-0.001673,-0.326432,0.560344,-1.710120,0.000000,-0.020009,0.070195,0.007117,0.043068,0.000000
0.001881,0.000012,0.000017,-0.001881,-0.332545,0.561477,-1.708218,0.000000,-0.025318,0.076083,0.005176,0.045589,0.000000
0.002105,0.000012,0.000019,-0.002105,-0.338294,0.561933,-1.706035,0.000000,-0.031055,0.082427,0.003072,0.048300,0.000000
0.002346,0.000012,0.000021,-0.002346,-0.343683,0.561712,-1.703572,0.000000,-0.037230,0.089245,0.000804,0.051211,0.000000
0.002605,0.000012,0.000023,-0.002605,-0.348712,0.560814,-1.700831,0.000000,-0.043858,0.096558,-0.001631,0.054331,0.000000
0.002882,0.000013,0.000026,-0.002882,-0.353381,0.559234,-1.697810,0.000000,-0.050949,0.104384,-0.004237,0.057671,0.000000
0.003177,0.000013,0.000028,-0.003177,-0.357689,0.556967,-1.694508,0.000000,-0.058517,0.112743,-0.007015,0.061241,0.000000
0.003492,0.000013,0.000031,-0.003492,-0.361632,0.554005,-1.690921,0.000000,-0.066572,0.121655,-0.009967,0.065051,0.000000
0.003826,0.000013,0.000034,-0.003826,-0.365208,0.550336,-1.687046,0.000000,-0.075125,0.131139,-0.013096,0.069111,0.000000
0.004181,0.000013,0.000037,-0.004182,-0.368411,0.545948,-1.682877,0.000000,-0.084187,0.141217,-0.016402,0.073432,0.000000
0.004558,0.000014,0.000041,-0.004558,-0.371235,0.540824,-1.678406,0.000000,-0.093767,0.151907,-0.019887,0.078027,0.000000
0.004955,0.000014,0.000044,-0.004955,-0.373672,0.534945,-1.673625,0.000000,-0.103875,0.163232,-0.023549,0.082906,0.000000
0.005375,0.000014,0.000048,-0.005375,-0.375711,0.528289,-1.668522,0.000000,-0.114518,0.175212,-0.027389,0.088083,0.000000
0.005817,0.000015,0.000052,-0.005817,-0.377341,0.520828,-1.663086,0.000000,-0.125705,0.187870,-0.031405,0.093571,0.000000
0.006283,0.000015,0.000056,-0.006283,-0.378548,0.512530,-1.657302,0.000000,-0.137440,0.201230,-0.035594,0.099384,0.000000
