0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000
0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,0.000000,0.500000,0.000000,0.500000,0.000000
-0.000005,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000005,0.500001,0.000000,0.500001,0.000000
-0.000016,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000016,0.500004,0.000000,0.500003,0.000000
-0.000038,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000038,0.500010,0.000000,0.500008,0.000000
-0.000074,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000074,0.500019,0.000000,0.500015,0.000000
-0.000127,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000127,0.500032,0.000000,0.500025,0.000000
-0.000201,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000201,0.500051,0.000000,0.500040,0.000000
-0.000299,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000299,0.500076,0.000000,0.500060,0.000000
-0.000425,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000425,0.500108,0.000000,0.500085,0.000000
-0.000580,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000580,0.500148,0.000000,0.500116,0.000000
-0.000768,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000768,0.500196,0.000000,0.500153,0.000000
-0.000993,0.000000,1.000000,0.000000,1.000000,0.000000,-1.000000,0.000000,-0.000993,0.500253,0.000000,0.500198,0.000000
-0.001257,0.000000,0.999999,0.000000,1.000000,0.000000,-0.999999,0.000000,-0.001257,0.500320,0.000000,0.500251,0.000000
-0.001563,0.000000,0.999999,0.000000,1.000000,0.000000,-0.999999,0.000000,-0.001563,0.500398,0.000000,0.500312,0.000000
-0.001915,0.000000,0.999998,0.000000,1.000000,0.000000,-0.999998,0.000000,-0.001915,0.500488,0.000000,0.500382,0.000000
-0.002313,0.000000,0.999997,0.000000,1.000000,0.000000,-0.999997,0.000000,-0.002313,0.500589,0.000000,0.500461,0.000000
-0.002762,0.000000,0.999996,0.000000,1.000000,0.000000,-0.999996,0.000000,-0.002762,0.500704,0.000000,0.500551,0.000000
-0.003265,0.000000,0.999995,0.000000,1.000000,0.000000,-0.999995,0.000000,-0.003265,0.500832,0.000000,0.500651,0.000000
-0.003823,0.000000,0.999993,0.000000,1.000000,0.000000,-0.999993,0.000000,-0.003823,0.500974,0.000000,0.500762,0.000000
-0.004439,0.000000,0.999990,0.000000,1.000000,0.000000,-0.999990,0.000000,-0.004439,0.501132,0.000000,0.500884,0.000000
-0.005116,0.000000,0.999987,0.000000,1.000000,0.000000,-0.999987,0.000000,-0.005116,0.501304,0.000000,0.501019,0.000000
-0.005855,0.000000,0.999983,0.000000,1.000000,0.000000,-0.999983,0.000000,-0.005855,0.501494,0.000000,0.501165,0.000000
